teff,logg,mh,alpha,node
400,3.5,0,0,13632
400,4,0,0,13633
400,4.5,0,0,13634
400,5,0,0,13635
500,3.5,0,0,13636
500,4,0,0,13637
500,4.5,0,0,13638
500,5,0,0,13639
600,3.5,0,0,13640
600,4,0,0,13641
600,4.5,0,0,13642
600,5,0,0,13643
600,5.5,0,0,13644
700,3.5,0,0,13645
700,4,0,0,13646
700,4.5,0,0,13647
700,5,0,0,13648
800,3.5,0,0,13649
800,4,0,0,13650
800,4.5,0,0,13651
800,5,0,0,13652
800,5.5,0,0,13653
900,3.5,0,0,13654
900,4,0,0,13655
900,4.5,0,0,13656
900,5,0,0,13657
900,5.5,0,0,13658
1000,4,0,0,13659
1000,4.5,0,0,13660
1000,5,0,0,13661
1000,5.5,0,0,13662
1100,3.5,0,0,13663
1100,4,0,0,13664
1100,4.5,0,0,13665
1100,5,0,0,13666
1100,5.5,0,0,13667
1200,3.5,0,0,13668
1200,4,0,0,13669
1200,4.5,0,0,13670
1200,5,0,0,13671
1200,5.5,0,0,13672
1300,3.5,0,0,13673
1300,4,0,0,13674
1300,4.5,0,0,13675
1300,5,0,0,13676
1300,5.5,0,0,13677
1400,3.5,0,0,13678
1400,4,0,0,13679
1400,4.5,0,0,13680
1400,5,0,0,13681
1400,5.5,0,0,13682
1500,3.5,0,0,13683
1500,4,0,0,13684
1500,4.5,0,0,13685
1500,5,0,0,13686
1500,5.5,0,0,13687
1600,3.5,0,0,13688
1600,4,0,0,13689
1600,4.5,0,0,13690
1600,5,0,0,13691
1600,5.5,0,0,13692
1700,3.5,0,0,13693
1700,4,0,0,13694
1700,4.5,0,0,13695
1700,5,0,0,13696
1700,5.5,0,0,13697
1800,3.5,0,0,13698
1800,4,0,0,13699
1800,4.5,0,0,13700
1800,5,0,0,13701
1800,5.5,0,0,13702
1900,3.5,0,0,13703
1900,4,0,0,13704
1900,4.5,0,0,13705
1900,5,0,0,13706
1900,5.5,0,0,13707
2000,0,0,0,13708
2000,0.5,0,0,13709
2000,1,0,0,13710
2000,1.5,0,0,13711
2000,2,0,0,13712
2000,2.5,0,0,13713
2000,3,0,0,13714
2000,3.5,0,0,13715
2000,4,0,0,13716
2000,4.5,0,0,13717
2000,5,0,0,13718
2000,5.5,0,0,13719
2100,0,0,0,13720
2100,0.5,0,0,13721
2100,1,0,0,13722
2100,1.5,0,0,13723
2100,2,0,0,13724
2100,2.5,0,0,13725
2100,3,0,0,13726
2100,3.5,0,0,13727
2100,4,0,0,13728
2100,4.5,0,0,13729
2100,5,0,0,13730
2100,5.5,0,0,13731
2200,0,0,0,13732
2200,0.5,0,0,13733
2200,1,0,0,13734
2200,1.5,0,0,13735
2200,2,0,0,13736
2200,2.5,0,0,13737
2200,3,0,0,13738
2200,3.5,0,0,13739
2200,4,0,0,13740
2200,4.5,0,0,13741
2200,5,0,0,13742
2200,5.5,0,0,13743
2300,0,0,0,13744
2300,0.5,0,0,13745
2300,1,0,0,13746
2300,1.5,0,0,13747
2300,2,0,0,13748
2300,2.5,0,0,13749
2300,3,0,0,13750
2300,3.5,0,0,13751
2300,4,0,0,13752
2300,4.5,0,0,13753
2300,5,0,0,13754
2300,5.5,0,0,13755
2400,0,0,0,13756
2400,0.5,0,0,13757
2400,1,0,0,13758
2400,1.5,0,0,13759
2400,2,0,0,13760
2400,2.5,0,0,13761
2400,3,0,0,13762
2400,3.5,0,0,13763
2400,4,0,0,13764
2400,4.5,0,0,13765
2400,5,0,0,13766
2400,5.5,0,0,13767
2500,0,0,0,13768
2500,0.5,0,0,13769
2500,1,0,0,13770
2500,1.5,0,0,13771
2500,2,0,0,13772
2500,2.5,0,0,13773
2500,3,0,0,13774
2500,3.5,0,0,13775
2500,4,0,0,13776
2500,4.5,0,0,13777
2500,5,0,0,13778
2500,5.5,0,0,13779
2600,-0.5,-4,0.4,86
2600,-0.5,-3.5,0.4,84
2600,-0.5,-3,0.4,82
2600,-0.5,-2.5,0.4,80
2600,-0.5,-2,0.4,78
2600,-0.5,-1.5,0.4,76
2600,-0.5,-1,0.4,74
2600,-0.5,-0.5,0.2,72
2600,-0.5,0,0,66
2600,-0.5,0.3,0,68
2600,-0.5,0.5,0,70
2600,0,-4,0.4,64
2600,0,-3.5,0.4,63
2600,0,-3,0.4,62
2600,0,-2.5,0.4,61
2600,0,-2,0.4,60
2600,0,-1.5,0.4,59
2600,0,-1,0.4,58
2600,0,-0.5,0.2,57
2600,0,0,0,54
2600,0,0.3,0,55
2600,0,0.5,0,56
2600,0.5,-4,0.4,85
2600,0.5,-3.5,0.4,83
2600,0.5,-3,0.4,81
2600,0.5,-2.5,0.4,79
2600,0.5,-2,0.4,77
2600,0.5,-1.5,0.4,75
2600,0.5,-1,0.4,73
2600,0.5,-0.5,0.2,71
2600,0.5,0,0,65
2600,0.5,0.3,0,67
2600,0.5,0.5,0,69
2600,1,-4,0.4,97
2600,1,-3.5,0.4,96
2600,1,-3,0.4,95
2600,1,-2.5,0.4,94
2600,1,-2,0.4,93
2600,1,-1.5,0.4,92
2600,1,-1,0.4,91
2600,1,-0.5,0.2,90
2600,1,0,0,87
2600,1,0.3,0,88
2600,1,0.5,0,89
2600,1.5,-4,0.4,108
2600,1.5,-3.5,0.4,107
2600,1.5,-3,0.4,106
2600,1.5,-2.5,0.4,105
2600,1.5,-2,0.4,104
2600,1.5,-1.5,0.4,103
2600,1.5,-1,0.4,102
2600,1.5,-0.5,0.2,101
2600,1.5,0,0,98
2600,1.5,0.3,0,99
2600,1.5,0.5,0,100
2600,2,-4,0.4,119
2600,2,-3.5,0.4,118
2600,2,-3,0.4,117
2600,2,-2.5,0.4,116
2600,2,-2,0.4,115
2600,2,-1.5,0.4,114
2600,2,-1,0.4,113
2600,2,-0.5,0.2,112
2600,2,0,0,109
2600,2,0.3,0,110
2600,2,0.5,0,111
2600,2.5,-4,0.4,130
2600,2.5,-3.5,0.4,129
2600,2.5,-3,0.4,128
2600,2.5,-2.5,0.4,127
2600,2.5,-2,0.4,126
2600,2.5,-1.5,0.4,125
2600,2.5,-1,0.4,124
2600,2.5,-0.5,0.2,123
2600,2.5,0,0,120
2600,2.5,0.3,0,121
2600,2.5,0.5,0,122
2600,3,-4,0.4,141
2600,3,-3.5,0.4,140
2600,3,-3,0.4,139
2600,3,-2.5,0.4,138
2600,3,-2,0.4,137
2600,3,-1.5,0.4,136
2600,3,-1,0.4,135
2600,3,-0.5,0.2,134
2600,3,0,0,131
2600,3,0.3,0,132
2600,3,0.5,0,133
2600,3.5,-4,0.4,152
2600,3.5,-3.5,0.4,151
2600,3.5,-3,0.4,150
2600,3.5,-2.5,0.4,149
2600,3.5,-2,0.4,148
2600,3.5,-1.5,0.4,147
2600,3.5,-1,0.4,146
2600,3.5,-0.5,0.2,145
2600,3.5,0,0,142
2600,3.5,0.3,0,143
2600,3.5,0.5,0,144
2600,4,-4,0.4,171
2600,4,-3.5,0.4,170
2600,4,-3,0.4,169
2600,4,-2.5,0.4,168
2600,4,-2,0.4,167
2600,4,-1.5,0.2,165
2600,4,-1,0.2,162
2600,4,-0.5,0,157
2600,4,0,0,153
2600,4,0.3,0,156
2600,4,0.5,0,158
2600,4.5,-4,0.4,184
2600,4.5,-3.5,0.4,183
2600,4.5,-3,0.4,182
2600,4.5,-2.5,0.4,181
2600,4.5,-2,0.4,180
2600,4.5,-1.5,0.4,179
2600,4.5,-1,0.4,177
2600,4.5,-0.5,0,174
2600,4.5,0,0,172
2600,4.5,0.3,0,173
2600,4.5,0.5,0,175
2600,5,-4,0.4,195
2600,5,-3.5,0.4,194
2600,5,-3,0.4,193
2600,5,-2.5,0.4,192
2600,5,-2,0.4,191
2600,5,-1.5,0.4,190
2600,5,-1,0.4,189
2600,5,-0.5,0.2,188
2600,5,0,0,185
2600,5,0.3,0,186
2600,5,0.5,0,187
2600,5.5,-4,0.4,206
2600,5.5,-3.5,0.4,205
2600,5.5,-3,0.4,204
2600,5.5,-2.5,0.4,203
2600,5.5,-2,0.4,202
2600,5.5,-1.5,0.4,201
2600,5.5,-1,0.4,200
2600,5.5,-0.5,0.2,199
2600,5.5,0,0,196
2600,5.5,0.3,0,197
2600,5.5,0.5,0,198
2600,6,-1.5,0.4,212
2600,6,-1,0.4,211
2600,6,-0.5,0.2,210
2600,6,0,0,207
2600,6,0.3,0,208
2600,6,0.5,0,209
2700,-0.5,-4,0.4,245
2700,-0.5,-3.5,0.4,243
2700,-0.5,-3,0.4,241
2700,-0.5,-2.5,0.4,239
2700,-0.5,-2,0.4,237
2700,-0.5,-1.5,0.4,235
2700,-0.5,-1,0.4,233
2700,-0.5,-0.5,0.2,231
2700,-0.5,0,0,225
2700,-0.5,0.3,0,227
2700,-0.5,0.5,0,229
2700,0,-4,0.4,223
2700,0,-3.5,0.4,222
2700,0,-3,0.4,221
2700,0,-2.5,0.4,220
2700,0,-2,0.4,219
2700,0,-1.5,0.4,218
2700,0,-1,0.4,217
2700,0,-0.5,0.2,216
2700,0,0,0,213
2700,0,0.3,0,214
2700,0,0.5,0,215
2700,0.5,-4,0.4,244
2700,0.5,-3.5,0.4,242
2700,0.5,-3,0.4,240
2700,0.5,-2.5,0.4,238
2700,0.5,-2,0.4,236
2700,0.5,-1.5,0.4,234
2700,0.5,-1,0.4,232
2700,0.5,-0.5,0.2,230
2700,0.5,0,0,224
2700,0.5,0.3,0,226
2700,0.5,0.5,0,228
2700,1,-4,0.4,256
2700,1,-3.5,0.4,255
2700,1,-3,0.4,254
2700,1,-2.5,0.4,253
2700,1,-2,0.4,252
2700,1,-1.5,0.4,251
2700,1,-1,0.4,250
2700,1,-0.5,0.2,249
2700,1,0,0,246
2700,1,0.3,0,247
2700,1,0.5,0,248
2700,1.5,-4,0.4,267
2700,1.5,-3.5,0.4,266
2700,1.5,-3,0.4,265
2700,1.5,-2.5,0.4,264
2700,1.5,-2,0.4,263
2700,1.5,-1.5,0.4,262
2700,1.5,-1,0.4,261
2700,1.5,-0.5,0.2,260
2700,1.5,0,0,257
2700,1.5,0.3,0,258
2700,1.5,0.5,0,259
2700,2,-4,0.4,278
2700,2,-3.5,0.4,277
2700,2,-3,0.4,276
2700,2,-2.5,0.4,275
2700,2,-2,0.4,274
2700,2,-1.5,0.4,273
2700,2,-1,0.4,272
2700,2,-0.5,0.2,271
2700,2,0,0,268
2700,2,0.3,0,269
2700,2,0.5,0,270
2700,2.5,-4,0.4,289
2700,2.5,-3.5,0.4,288
2700,2.5,-3,0.4,287
2700,2.5,-2.5,0.4,286
2700,2.5,-2,0.4,285
2700,2.5,-1.5,0.4,284
2700,2.5,-1,0.4,283
2700,2.5,-0.5,0.2,282
2700,2.5,0,0,279
2700,2.5,0.3,0,280
2700,2.5,0.5,0,281
2700,3,-4,0.4,300
2700,3,-3.5,0.4,299
2700,3,-3,0.4,298
2700,3,-2.5,0.4,297
2700,3,-2,0.4,296
2700,3,-1.5,0.4,295
2700,3,-1,0.4,294
2700,3,-0.5,0.2,293
2700,3,0,0,290
2700,3,0.3,0,291
2700,3,0.5,0,292
2700,3.5,-4,0.4,311
2700,3.5,-3.5,0.4,310
2700,3.5,-3,0.4,309
2700,3.5,-2.5,0.4,308
2700,3.5,-2,0.4,307
2700,3.5,-1.5,0.4,306
2700,3.5,-1,0.4,305
2700,3.5,-0.5,0.2,304
2700,3.5,0,0,301
2700,3.5,0.3,0,302
2700,3.5,0.5,0,303
2700,4,-4,0.4,323
2700,4,-3.5,0.4,322
2700,4,-3,0.4,321
2700,4,-2.5,0.4,320
2700,4,-2,0.4,319
2700,4,-1.5,0.4,318
2700,4,-1,0.4,317
2700,4,-0.5,0,314
2700,4,0,0,312
2700,4,0.3,0,313
2700,4,0.5,0,315
2700,4.5,-4,0.4,335
2700,4.5,-3.5,0.4,334
2700,4.5,-3,0.4,333
2700,4.5,-2.5,0.4,332
2700,4.5,-2,0.4,331
2700,4.5,-1.5,0.4,330
2700,4.5,-1,0.4,329
2700,4.5,-0.5,0,326
2700,4.5,0,0,324
2700,4.5,0.3,0,325
2700,4.5,0.5,0,327
2700,5,-4,0.4,346
2700,5,-3.5,0.4,345
2700,5,-3,0.4,344
2700,5,-2.5,0.4,343
2700,5,-2,0.4,342
2700,5,-1.5,0.4,341
2700,5,-1,0.4,340
2700,5,-0.5,0.2,339
2700,5,0,0,336
2700,5,0.3,0,337
2700,5,0.5,0,338
2700,5.5,-4,0.4,357
2700,5.5,-3.5,0.4,356
2700,5.5,-3,0.4,355
2700,5.5,-2.5,0.4,354
2700,5.5,-2,0.4,353
2700,5.5,-1.5,0.4,352
2700,5.5,-1,0.4,351
2700,5.5,-0.5,0.2,350
2700,5.5,0,0,347
2700,5.5,0.3,0,348
2700,5.5,0.5,0,349
2700,6,-1.5,0.4,363
2700,6,-1,0.4,362
2700,6,-0.5,0.2,361
2700,6,0,0,358
2700,6,0.3,0,359
2700,6,0.5,0,360
2800,-0.5,-4,0.4,396
2800,-0.5,-3.5,0.4,394
2800,-0.5,-3,0.4,392
2800,-0.5,-2.5,0.4,390
2800,-0.5,-2,0.4,388
2800,-0.5,-1.5,0.4,386
2800,-0.5,-1,0.4,384
2800,-0.5,-0.5,0.2,382
2800,-0.5,0,0,376
2800,-0.5,0.3,0,378
2800,-0.5,0.5,0,380
2800,0,-4,0.4,374
2800,0,-3.5,0.4,373
2800,0,-3,0.4,372
2800,0,-2.5,0.4,371
2800,0,-2,0.4,370
2800,0,-1.5,0.4,369
2800,0,-1,0.4,368
2800,0,-0.5,0.2,367
2800,0,0,0,364
2800,0,0.3,0,365
2800,0,0.5,0,366
2800,0.5,-4,0.4,395
2800,0.5,-3.5,0.4,393
2800,0.5,-3,0.4,391
2800,0.5,-2.5,0.4,389
2800,0.5,-2,0.4,387
2800,0.5,-1.5,0.4,385
2800,0.5,-1,0.4,383
2800,0.5,-0.5,0.2,381
2800,0.5,0,0,375
2800,0.5,0.3,0,377
2800,0.5,0.5,0,379
2800,1,-4,0.4,407
2800,1,-3.5,0.4,406
2800,1,-3,0.4,405
2800,1,-2.5,0.4,404
2800,1,-2,0.4,403
2800,1,-1.5,0.4,402
2800,1,-1,0.4,401
2800,1,-0.5,0.2,400
2800,1,0,0,397
2800,1,0.3,0,398
2800,1,0.5,0,399
2800,1.5,-4,0.4,418
2800,1.5,-3.5,0.4,417
2800,1.5,-3,0.4,416
2800,1.5,-2.5,0.4,415
2800,1.5,-2,0.4,414
2800,1.5,-1.5,0.4,413
2800,1.5,-1,0.4,412
2800,1.5,-0.5,0.2,411
2800,1.5,0,0,408
2800,1.5,0.3,0,409
2800,1.5,0.5,0,410
2800,2,-4,0.4,429
2800,2,-3.5,0.4,428
2800,2,-3,0.4,427
2800,2,-2.5,0.4,426
2800,2,-2,0.4,425
2800,2,-1.5,0.4,424
2800,2,-1,0.4,423
2800,2,-0.5,0.2,422
2800,2,0,0,419
2800,2,0.3,0,420
2800,2,0.5,0,421
2800,2.5,-4,0.4,440
2800,2.5,-3.5,0.4,439
2800,2.5,-3,0.4,438
2800,2.5,-2.5,0.4,437
2800,2.5,-2,0.4,436
2800,2.5,-1.5,0.4,435
2800,2.5,-1,0.4,434
2800,2.5,-0.5,0.2,433
2800,2.5,0,0,430
2800,2.5,0.3,0,431
2800,2.5,0.5,0,432
2800,3,-4,0.4,451
2800,3,-3.5,0.4,450
2800,3,-3,0.4,449
2800,3,-2.5,0.4,448
2800,3,-2,0.4,447
2800,3,-1.5,0.4,446
2800,3,-1,0.4,445
2800,3,-0.5,0.2,444
2800,3,0,0,441
2800,3,0.3,0,442
2800,3,0.5,0,443
2800,3.5,-4,0.4,462
2800,3.5,-3.5,0.4,461
2800,3.5,-3,0.4,460
2800,3.5,-2.5,0.4,459
2800,3.5,-2,0.4,458
2800,3.5,-1.5,0.4,457
2800,3.5,-1,0.4,456
2800,3.5,-0.5,0.2,455
2800,3.5,0,0,452
2800,3.5,0.3,0,453
2800,3.5,0.5,0,454
2800,4,-4,0.4,481
2800,4,-3.5,0.4,480
2800,4,-3,0.4,479
2800,4,-2.5,0.4,478
2800,4,-2,0.4,477
2800,4,-1.5,0.2,475
2800,4,-1,0.2,472
2800,4,-0.5,0,467
2800,4,0,0,463
2800,4,0.3,0,466
2800,4,0.5,0,468
2800,4.5,-4,0.4,494
2800,4.5,-3.5,0.4,493
2800,4.5,-3,0.4,492
2800,4.5,-2.5,0.4,491
2800,4.5,-2,0.4,490
2800,4.5,-1.5,0.4,489
2800,4.5,-1,0.4,487
2800,4.5,-0.5,0,484
2800,4.5,0,0,482
2800,4.5,0.3,0,483
2800,4.5,0.5,0,485
2800,5,-4,0.4,505
2800,5,-3.5,0.4,504
2800,5,-3,0.4,503
2800,5,-2.5,0.4,502
2800,5,-2,0.4,501
2800,5,-1.5,0.4,500
2800,5,-1,0.4,499
2800,5,-0.5,0.2,498
2800,5,0,0,495
2800,5,0.3,0,496
2800,5,0.5,0,497
2800,5.5,-4,0.4,516
2800,5.5,-3.5,0.4,515
2800,5.5,-3,0.4,514
2800,5.5,-2.5,0.4,513
2800,5.5,-2,0.4,512
2800,5.5,-1.5,0.4,511
2800,5.5,-1,0.4,510
2800,5.5,-0.5,0.2,509
2800,5.5,0,0,506
2800,5.5,0.3,0,507
2800,5.5,0.5,0,508
2800,6,-1.5,0.4,522
2800,6,-1,0.4,521
2800,6,-0.5,0.2,520
2800,6,0,0,517
2800,6,0.3,0,518
2800,6,0.5,0,519
2900,-0.5,-4,0.4,555
2900,-0.5,-3.5,0.4,553
2900,-0.5,-3,0.4,551
2900,-0.5,-2.5,0.4,549
2900,-0.5,-2,0.4,547
2900,-0.5,-1.5,0.4,545
2900,-0.5,-1,0.4,543
2900,-0.5,-0.5,0.2,541
2900,-0.5,0,0,535
2900,-0.5,0.3,0,537
2900,-0.5,0.5,0,539
2900,0,-4,0.4,533
2900,0,-3.5,0.4,532
2900,0,-3,0.4,531
2900,0,-2.5,0.4,530
2900,0,-2,0.4,529
2900,0,-1.5,0.4,528
2900,0,-1,0.4,527
2900,0,-0.5,0.2,526
2900,0,0,0,523
2900,0,0.3,0,524
2900,0,0.5,0,525
2900,0.5,-4,0.4,554
2900,0.5,-3.5,0.4,552
2900,0.5,-3,0.4,550
2900,0.5,-2.5,0.4,548
2900,0.5,-2,0.4,546
2900,0.5,-1.5,0.4,544
2900,0.5,-1,0.4,542
2900,0.5,-0.5,0.2,540
2900,0.5,0,0,534
2900,0.5,0.3,0,536
2900,0.5,0.5,0,538
2900,1,-4,0.4,566
2900,1,-3.5,0.4,565
2900,1,-3,0.4,564
2900,1,-2.5,0.4,563
2900,1,-2,0.4,562
2900,1,-1.5,0.4,561
2900,1,-1,0.4,560
2900,1,-0.5,0.2,559
2900,1,0,0,556
2900,1,0.3,0,557
2900,1,0.5,0,558
2900,1.5,-4,0.4,577
2900,1.5,-3.5,0.4,576
2900,1.5,-3,0.4,575
2900,1.5,-2.5,0.4,574
2900,1.5,-2,0.4,573
2900,1.5,-1.5,0.4,572
2900,1.5,-1,0.4,571
2900,1.5,-0.5,0.2,570
2900,1.5,0,0,567
2900,1.5,0.3,0,568
2900,1.5,0.5,0,569
2900,2,-4,0.4,588
2900,2,-3.5,0.4,587
2900,2,-3,0.4,586
2900,2,-2.5,0.4,585
2900,2,-2,0.4,584
2900,2,-1.5,0.4,583
2900,2,-1,0.4,582
2900,2,-0.5,0.2,581
2900,2,0,0,578
2900,2,0.3,0,579
2900,2,0.5,0,580
2900,2.5,-4,0.4,599
2900,2.5,-3.5,0.4,598
2900,2.5,-3,0.4,597
2900,2.5,-2.5,0.4,596
2900,2.5,-2,0.4,595
2900,2.5,-1.5,0.4,594
2900,2.5,-1,0.4,593
2900,2.5,-0.5,0.2,592
2900,2.5,0,0,589
2900,2.5,0.3,0,590
2900,2.5,0.5,0,591
2900,3,-4,0.4,610
2900,3,-3.5,0.4,609
2900,3,-3,0.4,608
2900,3,-2.5,0.4,607
2900,3,-2,0.4,606
2900,3,-1.5,0.4,605
2900,3,-1,0.4,604
2900,3,-0.5,0.2,603
2900,3,0,0,600
2900,3,0.3,0,601
2900,3,0.5,0,602
2900,3.5,-4,0.4,621
2900,3.5,-3.5,0.4,620
2900,3.5,-3,0.4,619
2900,3.5,-2.5,0.4,618
2900,3.5,-2,0.4,617
2900,3.5,-1.5,0.4,616
2900,3.5,-1,0.4,615
2900,3.5,-0.5,0.2,614
2900,3.5,0,0,611
2900,3.5,0.3,0,612
2900,3.5,0.5,0,613
2900,4,-4,0.4,633
2900,4,-3.5,0.4,632
2900,4,-3,0.4,631
2900,4,-2.5,0.4,630
2900,4,-2,0.4,629
2900,4,-1.5,0.4,628
2900,4,-1,0.4,627
2900,4,-0.5,0,624
2900,4,0,0,622
2900,4,0.3,0,623
2900,4,0.5,0,625
2900,4.5,-4,0.4,645
2900,4.5,-3.5,0.4,644
2900,4.5,-3,0.4,643
2900,4.5,-2.5,0.4,642
2900,4.5,-2,0.4,641
2900,4.5,-1.5,0.4,640
2900,4.5,-1,0.4,639
2900,4.5,-0.5,0,636
2900,4.5,0,0,634
2900,4.5,0.3,0,635
2900,4.5,0.5,0,637
2900,5,-4,0.4,656
2900,5,-3.5,0.4,655
2900,5,-3,0.4,654
2900,5,-2.5,0.4,653
2900,5,-2,0.4,652
2900,5,-1.5,0.4,651
2900,5,-1,0.4,650
2900,5,-0.5,0.2,649
2900,5,0,0,646
2900,5,0.3,0,647
2900,5,0.5,0,648
2900,5.5,-4,0.4,667
2900,5.5,-3.5,0.4,666
2900,5.5,-3,0.4,665
2900,5.5,-2.5,0.4,664
2900,5.5,-2,0.4,663
2900,5.5,-1.5,0.4,662
2900,5.5,-1,0.4,661
2900,5.5,-0.5,0.2,660
2900,5.5,0,0,657
2900,5.5,0.3,0,658
2900,5.5,0.5,0,659
2900,6,-1.5,0.4,673
2900,6,-1,0.4,672
2900,6,-0.5,0.2,671
2900,6,0,0,668
2900,6,0.3,0,669
2900,6,0.5,0,670
3000,-0.5,-4,0.4,706
3000,-0.5,-3.5,0.4,704
3000,-0.5,-3,0.4,702
3000,-0.5,-2.5,0.4,700
3000,-0.5,-2,0.4,698
3000,-0.5,-1.5,0.4,696
3000,-0.5,-1,0.4,694
3000,-0.5,-0.5,0.2,692
3000,-0.5,0,0,686
3000,-0.5,0.3,0,688
3000,-0.5,0.5,0,690
3000,0,-4,0.4,684
3000,0,-3.5,0.4,683
3000,0,-3,0.4,682
3000,0,-2.5,0.4,681
3000,0,-2,0.4,680
3000,0,-1.5,0.4,679
3000,0,-1,0.4,678
3000,0,-0.5,0.2,677
3000,0,0,0,674
3000,0,0.3,0,675
3000,0,0.5,0,676
3000,0.5,-4,0.4,705
3000,0.5,-3.5,0.4,703
3000,0.5,-3,0.4,701
3000,0.5,-2.5,0.4,699
3000,0.5,-2,0.4,697
3000,0.5,-1.5,0.4,695
3000,0.5,-1,0.4,693
3000,0.5,-0.5,0.2,691
3000,0.5,0,0,685
3000,0.5,0.3,0,687
3000,0.5,0.5,0,689
3000,1,-4,0.4,717
3000,1,-3.5,0.4,716
3000,1,-3,0.4,715
3000,1,-2.5,0.4,714
3000,1,-2,0.4,713
3000,1,-1.5,0.4,712
3000,1,-1,0.4,711
3000,1,-0.5,0.2,710
3000,1,0,0,707
3000,1,0.3,0,708
3000,1,0.5,0,709
3000,1.5,-4,0.4,728
3000,1.5,-3.5,0.4,727
3000,1.5,-3,0.4,726
3000,1.5,-2.5,0.4,725
3000,1.5,-2,0.4,724
3000,1.5,-1.5,0.4,723
3000,1.5,-1,0.4,722
3000,1.5,-0.5,0.2,721
3000,1.5,0,0,718
3000,1.5,0.3,0,719
3000,1.5,0.5,0,720
3000,2,-4,0.4,739
3000,2,-3.5,0.4,738
3000,2,-3,0.4,737
3000,2,-2.5,0.4,736
3000,2,-2,0.4,735
3000,2,-1.5,0.4,734
3000,2,-1,0.4,733
3000,2,-0.5,0.2,732
3000,2,0,0,729
3000,2,0.3,0,730
3000,2,0.5,0,731
3000,2.5,-4,0.4,750
3000,2.5,-3.5,0.4,749
3000,2.5,-3,0.4,748
3000,2.5,-2.5,0.4,747
3000,2.5,-2,0.4,746
3000,2.5,-1.5,0.4,745
3000,2.5,-1,0.4,744
3000,2.5,-0.5,0.2,743
3000,2.5,0,0,740
3000,2.5,0.3,0,741
3000,2.5,0.5,0,742
3000,3,-4,0.4,761
3000,3,-3.5,0.4,760
3000,3,-3,0.4,759
3000,3,-2.5,0.4,758
3000,3,-2,0.4,757
3000,3,-1.5,0.4,756
3000,3,-1,0.4,755
3000,3,-0.5,0.2,754
3000,3,0,0,751
3000,3,0.3,0,752
3000,3,0.5,0,753
3000,3.5,-4,0.4,772
3000,3.5,-3.5,0.4,771
3000,3.5,-3,0.4,770
3000,3.5,-2.5,0.4,769
3000,3.5,-2,0.4,768
3000,3.5,-1.5,0.4,767
3000,3.5,-1,0.4,766
3000,3.5,-0.5,0.2,765
3000,3.5,0,0,762
3000,3.5,0.3,0,763
3000,3.5,0.5,0,764
3000,4,-4,0.4,792
3000,4,-3.5,0.4,791
3000,4,-3,0.4,790
3000,4,-2.5,0.4,789
3000,4,-2,0.4,788
3000,4,-1.5,0.2,786
3000,4,-1,0.2,783
3000,4,-0.5,0,777
3000,4,0,0,773
3000,4,0.3,0,776
3000,4,0.5,0,778
3000,4.5,-4,0.4,805
3000,4.5,-3.5,0.4,804
3000,4.5,-3,0.4,803
3000,4.5,-2.5,0.4,802
3000,4.5,-2,0.4,801
3000,4.5,-1.5,0.4,800
3000,4.5,-1,0.4,798
3000,4.5,-0.5,0,795
3000,4.5,0,0,793
3000,4.5,0.3,0,794
3000,4.5,0.5,0,796
3000,5,-4,0.4,816
3000,5,-3.5,0.4,815
3000,5,-3,0.4,814
3000,5,-2.5,0.4,813
3000,5,-2,0.4,812
3000,5,-1.5,0.4,811
3000,5,-1,0.4,810
3000,5,-0.5,0.2,809
3000,5,0,0,806
3000,5,0.3,0,807
3000,5,0.5,0,808
3000,5.5,-4,0.4,827
3000,5.5,-3.5,0.4,826
3000,5.5,-3,0.4,825
3000,5.5,-2.5,0.4,824
3000,5.5,-2,0.4,823
3000,5.5,-1.5,0.4,822
3000,5.5,-1,0.4,821
3000,5.5,-0.5,0.2,820
3000,5.5,0,0,817
3000,5.5,0.3,0,818
3000,5.5,0.5,0,819
3000,6,-1.5,0.4,833
3000,6,-1,0.4,832
3000,6,-0.5,0.2,831
3000,6,0,0,828
3000,6,0.3,0,829
3000,6,0.5,0,830
3100,-0.5,-4,0.4,866
3100,-0.5,-3.5,0.4,864
3100,-0.5,-3,0.4,862
3100,-0.5,-2.5,0.4,860
3100,-0.5,-2,0.4,858
3100,-0.5,-1.5,0.4,856
3100,-0.5,-1,0.4,854
3100,-0.5,-0.5,0.2,852
3100,-0.5,0,0,846
3100,-0.5,0.3,0,848
3100,-0.5,0.5,0,850
3100,0,-4,0.4,844
3100,0,-3.5,0.4,843
3100,0,-3,0.4,842
3100,0,-2.5,0.4,841
3100,0,-2,0.4,840
3100,0,-1.5,0.4,839
3100,0,-1,0.4,838
3100,0,-0.5,0.2,837
3100,0,0,0,834
3100,0,0.3,0,835
3100,0,0.5,0,836
3100,0.5,-4,0.4,865
3100,0.5,-3.5,0.4,863
3100,0.5,-3,0.4,861
3100,0.5,-2.5,0.4,859
3100,0.5,-2,0.4,857
3100,0.5,-1.5,0.4,855
3100,0.5,-1,0.4,853
3100,0.5,-0.5,0.2,851
3100,0.5,0,0,845
3100,0.5,0.3,0,847
3100,0.5,0.5,0,849
3100,1,-4,0.4,877
3100,1,-3.5,0.4,876
3100,1,-3,0.4,875
3100,1,-2.5,0.4,874
3100,1,-2,0.4,873
3100,1,-1.5,0.4,872
3100,1,-1,0.4,871
3100,1,-0.5,0.2,870
